"org_id",name,"is_test","is_test_num","contains_test","has_no_data","manual_override",exclude,notes,"date_added","is_partner","is_partner_num","managing_partner_org_id","managing_cisco_group_org_id","is_demo_org"
"b23b863e-af47-4f3a-9105-5b582cbac84d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"92a35edc-579a-4a41-8356-af3b0731cf52","Atlas_Test_bd274e01-f491-40d3-8b80-2718002c05aa",TRUE,1,1,0,,1,,,FALSE,0,,,
"80daf577-0442-4045-96e6-ddd93926bb19",,TRUE,1,0,1,,1,,,FALSE,0,,,
"cc36f4ff-7ddc-4a82-97ad-f4ce155b685a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"175b2377-393e-4518-8b7d-063e02a05170","Atlas_Test_IT_Storm_10_12182015003-Payload-12c",TRUE,1,1,0,,1,,,FALSE,0,,,
"f0c5050e-8288-4833-a346-6d7ac58dc5dc",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d0616402-2cba-4fc0-a92d-eb689ab670bf",,TRUE,1,0,1,,1,,,FALSE,0,,,
"422fef20-7e28-407f-bfa9-3dac6138f4b9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"96c74d1a-bf24-433e-8ccb-a37bf94e6154",,TRUE,1,0,1,,1,,,FALSE,0,,,
"cdf6b88a-9016-421a-8d95-baef7b567677",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e556b94c-2f40-4e78-ae94-714afb1bdbb3","Atlas_Test_timtrinh-trial-test-company14",TRUE,1,1,0,,1,,,FALSE,0,,,
"0f31af76-b30b-486e-9a7c-d9a51caa311b","Mike Test Trial 25",TRUE,1,1,0,,1,,,FALSE,0,,,
"fba68f4e-cb9d-4823-a852-1b6cc136be38",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b18d0cdb-e593-4fff-b375-e5f9e88748bb","Atlas_Test_GSP",TRUE,1,1,0,,1,,,FALSE,0,,,
"2abbcdef-4cb6-4648-8cbd-b66c68ef37b9","Atlas_Test_IT_Storm_10_12182015003-Payload-12a",TRUE,1,1,0,,1,,,,0,"672a6a08-1e86-4a8b-9c44-d4d7838426bd",,
"a8d21113-3168-404c-97fb-ce0075a00fbe",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ac2a8f79-36c8-4249-a96e-ab6eae584870",,TRUE,1,0,1,,1,,,FALSE,0,,,
"374bdb8d-c487-4de9-8aad-e31b96ac06d6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"9cac1793-8ca4-4489-b89b-bdfceaca880a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"54c8b2c4-3c82-4607-91fa-6ef8f46d0565","Atlas_Test_int-uc-16",TRUE,1,1,0,,1,,,,0,"4e2befa3-9d82-4fdf-ad31-bb862133f078",,
"d92495f9-a098-4bcc-a83d-acd22d09a246",,TRUE,1,0,1,,1,,,FALSE,0,,,
"259a4bba-0326-40d3-9f08-b035fd48578a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d7b7e9a5-6753-4dfa-b8ba-9134b66ad878",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ca093bc4-fee5-4d32-a738-83da0f6e9d34",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a1fcff44-e861-4b0f-9552-9d8c4ca97c68",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d8bd7b9f-1920-4476-a57f-1c1cf80542f0",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4d26fd78-7ab9-4501-a278-fd57a1d5eb19","Kenneth Test TS Org 1",TRUE,1,1,0,,1,,,,0,"de56c206-2fb6-4b72-8b47-a7270168bd5f",,
"399f23d3-a63d-48fe-a049-64dbff082b11",,TRUE,1,0,1,,1,,,FALSE,0,,,
"88c4d70f-0c79-47d2-ad37-abeef086f986",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4f30520a-45b0-4631-88fe-36d218a63770",,TRUE,1,0,1,,1,,,FALSE,0,,,
"60f95d2e-2c0a-4c3a-9ec1-a1dc01f652b6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"09376ac7-89da-48cb-bf3c-bf3b6bec95f9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"bc629e1d-10db-4ebd-9500-df663a308e9c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f85badbf-7549-4fcd-a357-d6c3b9346749",,TRUE,1,0,1,,1,,,FALSE,0,,,
"5caa03c9-a875-4a6b-bbd8-9cce55624845",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8e7d16f1-627f-42be-8453-13324c6cacc4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"628af5a6-ed63-41d1-bc8e-f2626c8082bb",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f75f0db0-82b4-4f48-8ec6-36ce869c36f0","CoS E2E Production Test",TRUE,1,1,0,,1,,,,0,"06903122-2adf-4b18-a5bb-33064a123ca8",,
"4081e21a-37d1-4dd2-a98a-f3c93526f548",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7caa7065-72c9-48cb-b4f3-ba92e8dbc2bf",,TRUE,1,0,1,,1,,,FALSE,0,,,
"650f803d-8983-49f3-8974-fcaa7da55169",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a76905e3-f6c1-4164-a14f-ab6bad7da03c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1f1039e3-3579-479e-ac09-8633ba9b50d6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8cd614ae-139f-4add-867b-411ac45cdb23","Atlas_Test_IT_Storm_12_12182015001-Payload-07",TRUE,1,1,0,,1,,,FALSE,0,,,
"4726bc48-11c9-4128-9d2f-cd46d492aa4b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b9920fe1-69fe-47f9-992c-ba5848326f8b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"12187ebd-530b-46bb-ab5e-c08188e8d708","Atlas_Test_Huron_MNTX2_1221",TRUE,1,1,0,,1,,,FALSE,0,,,
"b2c6fa89-c128-46c6-87c0-e6eb497dcfec",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b6400698-b3b1-4a1f-a2e5-7b3f6a3ccf36",,TRUE,1,0,1,,1,,,FALSE,0,,,
"52c48db5-d378-46e7-959e-10cbc00cb7c8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c6cccac5-34d2-4574-9e06-453c7d849e2f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"59e7c187-a499-4738-b209-7acca1e7995e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e7c26314-340c-4b31-bbc0-37fec204d3c6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"122a9a6a-d046-4c80-af0b-d66d8a1e1e5d","Atlas_Test_int-uc-27",TRUE,1,1,0,,1,,,,0,"4e2befa3-9d82-4fdf-ad31-bb862133f078",,
"00dc1216-d925-440b-9a90-2f8de96b9a7e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4b6ea424-b34f-4064-8106-e10cc8ce5a96",,TRUE,1,0,1,,1,,,FALSE,0,,,
"52f269a2-897c-4aae-aea7-a059f86816c1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ec56ec5d-22b4-427e-8639-d4f914fe0048",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ea378f7d-9e99-4149-9f56-f07b9684af00",,TRUE,1,0,1,,1,,,FALSE,0,,,
"0a9c287c-fce2-453e-946e-0e0a623d3bd4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f852dea7-a374-45a2-af42-ca48e812c500",,TRUE,1,0,1,,1,,,FALSE,0,,,
"43481d8a-b8a1-498a-8bc3-6c3bc7295c06",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c7e60ec6-68a5-4a09-8595-10c30124b8e1","Atlas_test_aunp_carrier(INVALID)",TRUE,1,1,0,,1,,,FALSE,0,,,
"86387c1d-9cc9-44f2-9f03-6c805b5b8dcc",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a93e00d3-d92b-4701-b684-f7183c99a0d6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"19be41a4-7ce5-4729-bc28-384817551e5b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"81d23fce-a347-4580-a608-e812a4699a74",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b1fd2b7a-aa9d-4b34-9180-d76705cde308",,TRUE,1,0,1,,1,,,FALSE,0,,,
"54b5e4de-5c96-49d4-b1e1-d20100afd23c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a19b641e-c2d6-4a83-b426-df031c4187d8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a7329c72-d5ac-43aa-a00d-049abc9ec738",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b53ffd50-dc24-4ca4-876a-1fba90e20e68",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c2306368-e190-4366-874a-7336a477877a",HuronProdAtlasSipUriTest,TRUE,1,1,0,,1,,,,0,"4e2befa3-9d82-4fdf-ad31-bb862133f078",,
"bd06f9f5-90c0-4a94-8747-5be1d68416ec","Atlas_Test_int-CB-3",TRUE,1,1,0,,1,,,FALSE,0,,,
"cb85c4d1-da75-4705-9234-5c3f935d8ce2",,TRUE,1,0,1,,1,,,FALSE,0,,,
"54841f06-a0c6-4609-91ea-e833e3c231a1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"571466e2-93e4-42df-b95a-70786d58288c","Atlas_Test_kennakan_PstnPartnerPortalE2e1",TRUE,1,1,0,,1,,,FALSE,0,,,
"1b2d2a6b-6c23-4107-b8ef-21b542209a54",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1432d2d3-8cbf-4652-9c79-0ac576c6de3e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f2df1fc1-e9a7-445a-86fd-45cafedfdfa3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a873a1d5-ecc7-4523-80e6-dd71f54172c4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"275b5dd4-8a46-493a-83ca-f5d88f048081",,TRUE,1,0,1,,1,,,FALSE,0,,,
"11fb802e-230e-45af-a5db-49e75bbac81c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"41303e8e-2a81-499d-84a7-fd0a927546e8","Atlas_Test_IT_Storm_13_12182015020-Payload-08",TRUE,1,1,0,,1,,,,0,"672a6a08-1e86-4a8b-9c44-d4d7838426bd",,
"82c70831-756e-458e-a008-72314bbfb476",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ce101017-9749-4e7a-8a95-5cc51ad957b4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d3962710-eb26-4043-8dc6-357d685f9152",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a8510d13-7207-44f4-a750-f5a2766a93a5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"618703ab-695c-4ba9-907d-0b4c17d33e27",,TRUE,1,0,1,,1,,,FALSE,0,,,
"3fd05b7f-ec69-4529-b76d-f25eafbbea5e","Atlas_Test_4120f56e-fd0a-4062-8c7a-8e985c138202",TRUE,1,1,0,,1,,,FALSE,0,,,
"6e7dd29a-a35d-4c0c-ba93-b107bd241c10",,TRUE,1,0,1,,1,,,FALSE,0,,,
"487802d1-5b47-4044-9992-62efc26c7c23",,TRUE,1,0,1,,1,,,FALSE,0,,,
"012dc51f-56d3-47ec-9756-ca6205c2a545",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7698245a-2d9b-43ec-b839-66f4fefcb2bf",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4901d323-987f-4e73-b868-a62794d9fbb7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"23a172ae-de0d-423d-803d-b9348fed94a9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7a597f1b-aee9-494b-b84d-da3636c7605b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1ea31b9c-5adc-44d1-a98b-993c36799401",,TRUE,1,0,1,,1,,,FALSE,0,,,
"47d7fe44-d7e8-4f7b-acd6-604102b79063",,TRUE,1,0,1,,1,,,FALSE,0,,,
"cac082d4-e4a5-47f0-bb85-9b4c075c54e1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1624d972-fc4e-4bcc-ad0c-50dcde4fae34",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ec6047b3-94fc-41f2-86cf-403f75b61998",,TRUE,1,0,1,,1,,,FALSE,0,,,
"5b832b83-40f8-4a64-813e-2f95d29eaec5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"bd264ccb-6c71-45f8-86eb-91c32f947aa8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e6d82a05-e97d-4ad3-8d3c-9eb198ddafc9","Atlas_Test_org_admas",TRUE,1,1,0,,1,,,FALSE,0,,,
"48b32ec5-d839-4ce4-8cf9-3e9743e9b5ee",,TRUE,1,0,1,,1,,,FALSE,0,,,
"0be411dd-6540-419e-b679-cb4383f7bdcd",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a6edf6e4-ff0b-4254-bc2f-2741f12481f5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7b02c17e-5aed-4f60-aaee-e005ad19985a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c091f8f0-b11b-45a8-a655-296326ada3e4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a56eb1c9-00f0-4d30-87f6-c22f55dfe608",,TRUE,1,0,1,,1,,,FALSE,0,,,
"9caa5daa-505d-439e-81f0-08768b6b80b9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"023ce625-2082-4d2f-adc9-e2224fd30eb9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"34c71e41-acdd-4120-8f02-6968d20a5159",,TRUE,1,0,1,,1,,,FALSE,0,,,
"dca120a8-88ef-4330-bb67-0129dfb58e51",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b0be23aa-d90e-437b-b1e5-a9b51f121d1f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"acfdbd13-703b-46eb-8cc8-02b11dcfb215",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d6287992-c87e-4182-9bd5-4108f300c443",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ff4b843d-888f-40f3-acb3-4f392aa2f8a4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"76cb77cb-6830-462f-86fe-1a1f2d93d87c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8e839649-45be-43f5-ba89-218960e3775a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8905cf7f-a47e-403a-b72b-313924290d5a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"fae337e5-93ce-4d18-9c39-4776e102a355",,TRUE,1,0,1,,1,,,FALSE,0,,,
"553f81c5-72a1-4701-bc35-33185c990b2b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7426848c-3e6b-4954-a1ca-7d2284517963",,TRUE,1,0,1,,1,,,FALSE,0,,,
"3d3dc5bf-62b1-4127-ab55-e62d828b7285",,TRUE,1,0,1,,1,,,FALSE,0,,,
"5a63d75f-3c70-4688-9bc8-c461cd75d8d2",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a41340f1-d1fc-4a18-9118-05bf4502ece1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"826f2ba8-5405-4f52-b9cf-aa536700bbec",,TRUE,1,0,1,,1,,,FALSE,0,,,
"3404a601-d020-4dac-b932-c31491d80268",,TRUE,1,0,1,,1,,,FALSE,0,,,
"6e37acb5-a3d1-485f-af5e-a0695b3b6e16",,TRUE,1,0,1,,1,,,FALSE,0,,,
"377cb585-9c17-400a-b69f-616e266d326b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c43199ff-d43a-4c4f-a4eb-135acde1a3c8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ee5e9885-e80c-485e-bc2b-686ef72fc8c7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d0827aba-0662-4e75-b59f-6ce0b37281fe",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c408da4a-3eae-400e-9783-86deebcd5da2",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a97b1070-b420-4f9c-87f8-ba07750892e4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"55849388-c60f-4bf7-b293-583a914057d6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f2452305-b2dd-4048-bdab-2445a6d319c7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"dcacfb99-66f2-45b5-bba4-33ea64ddde2c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1281121b-a33a-4b6d-b9b4-5d2e99093f71",,TRUE,1,0,1,,1,,,FALSE,0,,,
"aaa1c3bb-cc45-4830-888f-8b8ad76a729d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"43040a9f-7a9e-4294-a2cc-1754e24d6ffb",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f9065509-9e0b-4f41-b5f0-3870f31e1577",,TRUE,1,0,1,,1,,,FALSE,0,,,
"2decdca7-0b0f-481c-83f1-4287fc6513e7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"82500ae6-af9d-4ca0-9f2d-25e9ec946b12",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1a449a09-bab5-4f02-94c4-96dc403a479e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8238f2cd-52a8-43e6-879d-f77e42137111",,TRUE,1,0,1,,1,,,FALSE,0,,,
"125e60fe-04f4-4d3c-b11a-36ceb14fb4d2",,TRUE,1,0,1,,1,,,FALSE,0,,,
"93643642-89c6-43a5-ae57-0ccadef4a8c1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b7df1f18-33da-4d46-912e-942e7f802155",,TRUE,1,0,1,,1,,,FALSE,0,,,
"886216cb-5f9a-4eb4-9dc7-55c9f9f0fc5c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"080d4297-ea06-4963-b19d-6893091ea4b9",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a1686b3f-bf0e-4871-9a84-17d0ac9cfb8f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"55b8a53c-7ff6-4a37-aa20-607fd903e4f6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b3c9f9db-93bc-4c96-a36f-477003f0ef7e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f8907bb2-42ab-4d8c-8b3d-62bd67d985d7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4061bef4-aad3-4b74-a110-e3fc88d4618f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7b0e7498-e257-4adf-8240-1c5bfdc68cf7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e4701673-00a1-444c-897a-c4cccde80e95",,TRUE,1,0,1,,1,,,FALSE,0,,,
"0859b09d-93ba-4f5b-9792-a40eec747f42",,TRUE,1,0,1,,1,,,FALSE,0,,,
"47fc4b7d-75f5-4d69-9213-a09d3ca3b8ae",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7fffbdce-fe87-4cb8-87b9-5a616a43dba3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ed7eee7d-8954-4b13-a388-c1126c4f2672",,TRUE,1,0,1,,1,,,FALSE,0,,,
"da8285e2-3edb-435c-bd5b-4ee1dc959364",,TRUE,1,0,1,,1,,,FALSE,0,,,
"04e1916b-e349-4d8d-9be1-446478677eab",,TRUE,1,0,1,,1,,,FALSE,0,,,
"44c549b5-29be-43a6-9f15-4e0ece53b83c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"8bc9218f-e5c5-4b93-b12c-d7be5112c137",,TRUE,1,0,1,,1,,,FALSE,0,,,
"bceabce0-0d1f-4e7a-8452-f82157ccabfa",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d49a67d5-60af-4699-b0a0-b13a7112609a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e6505589-1139-4806-892e-528813967e14",,TRUE,1,0,1,,1,,,FALSE,0,,,
"206f2e9a-05cf-4441-86c1-326acccde8f0",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4bd65d84-dae5-4ef6-bae6-fa8a452064b5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b69d6292-452e-4599-84b6-e97123c59ee4",,TRUE,1,0,1,,1,,,FALSE,0,,,
"3167a9a3-87be-4c3f-bdee-efbe6fbaf81b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7dea16c0-bc59-450a-9f16-24b83253f441",,TRUE,1,0,1,,1,,,FALSE,0,,,
"31175e38-ad3c-4eff-9964-459fed31a26a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"50cdf584-5d0a-44f8-9967-4289be754bb7",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1c9d275f-2249-4d45-8679-fe0d69ba1cc1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a45d2ea9-25d0-4837-8969-2c4cfa62f035",,TRUE,1,0,1,,1,,,FALSE,0,,,
"403f3007-2ee1-4de2-83a8-4d2ba69ebb6d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ee73d8cb-f093-4f82-a038-05f6fb156e33",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f27b715f-2b48-4b7e-a17d-080379701698",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a9eaf4b2-ab77-41d0-9c66-f825fb690f3b",,TRUE,1,0,1,,1,,,FALSE,0,,,
"c02c09db-8007-41aa-bef7-63b74a5ca503",,TRUE,1,0,1,,1,,,FALSE,0,,,
"5d6466b1-5beb-4deb-a5b9-8cc3028d8e2d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"036e3c52-c4ae-4334-a831-5b9460bdec5d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d578bd2b-b458-4f14-9a5e-2517ab1e79be",,TRUE,1,0,1,,1,,,FALSE,0,,,
"cfa83f55-76f0-4e4b-b8de-23aebb5371c2",,TRUE,1,0,1,,1,,,FALSE,0,,,
"ade3791e-406d-4873-a035-00a508126c7a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"733858c1-33e4-4809-9323-fa55a9007067",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e9a1e837-f922-4349-ae60-ffa2560da7b3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7b6caed9-1d0a-4e15-952c-e46fa98619b3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"96b8241e-3252-4023-a6d7-7c4dc367ab95",,TRUE,1,0,1,,1,,,FALSE,0,,,
"6ceb3e1b-d8ee-4ae6-bcfa-ecb9da2568c5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"fb900553-97c4-42be-82c7-7640f24d40fe",,TRUE,1,0,1,,1,,,FALSE,0,,,
"9513af2f-dda8-42c7-90fa-3e49b6d009d0",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b17a6949-631b-4bc4-a67f-d5811227d542",,TRUE,1,0,1,,1,,,FALSE,0,,,
"2a0be336-7ae6-42b0-b202-2095945d5e6f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"086fd48d-a25c-4ddd-83fe-1a0d2ea97db1",,TRUE,1,0,1,,1,,,FALSE,0,,,
"333302a5-8bba-4fa8-8c92-5228275cea72",,TRUE,1,0,1,,1,,,FALSE,0,,,
"247593a3-2992-4547-8a18-336c05b00e3e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"03e3a2af-3bea-486d-a445-03adf7dae350",,TRUE,1,0,1,,1,,,FALSE,0,,,
"6166d37a-5501-4a77-9fb0-2cb39903fbf0",,TRUE,1,0,1,,1,,,FALSE,0,,,
"184dba0f-ee3f-4fd7-b67f-69377eba4a20",,TRUE,1,0,1,,1,,,FALSE,0,,,
"5ab36f96-cf39-4a55-986a-011e39831308",,TRUE,1,0,1,,1,,,FALSE,0,,,
"9383deac-c72c-4aed-ba93-e312ec31275c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"2c9465ec-8c99-44e6-84c5-63e1ab7c0a8e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4ffe6bdb-76bc-414f-9855-ffcf8f92ece8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e93ac159-b3f2-41cd-957a-89413731ce53",,TRUE,1,0,1,,1,,,FALSE,0,,,
"980afa64-0c3f-4aa5-918c-8c99bedb7a91",,TRUE,1,0,1,,1,,,FALSE,0,,,
"60eb7696-8333-447b-9b30-9791bbd8f425",,TRUE,1,0,1,,1,,,FALSE,0,,,
"4d793d1a-822c-4ecb-88a9-6db11a4d5526",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7ed7b887-d255-44e2-a96a-f082e77b4367",,TRUE,1,0,1,,1,,,FALSE,0,,,
"56132e83-1249-4ee7-a8a2-a737a6e83373",,TRUE,1,0,1,,1,,,FALSE,0,,,
"1771d394-dc62-47d8-995f-d8816a10eae3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"844eed76-2731-4c8d-947f-c204237551bc",,TRUE,1,0,1,,1,,,FALSE,0,,,
"9168328a-a50b-4d12-8909-a5ba059a7697",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b8b28dc5-8526-43b3-b4be-94ee2890403a",,TRUE,1,0,1,,1,,,FALSE,0,,,
"eb1d1da0-f1e9-4f06-a23d-b84729aa2de3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"aff8c403-bb1b-45ca-9f84-508d9dd9c948",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f16e63fc-faf3-4e36-8b4b-0a076b978682",,TRUE,1,0,1,,1,,,FALSE,0,,,
"89fde4b7-0607-4d9d-85fd-832a2ff2f96e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b590095f-1691-4d72-a093-490294f4beba",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e9db5876-7147-45c7-a650-50377f1c1e84",,TRUE,1,0,1,,1,,,FALSE,0,,,
"7747388c-9008-477f-9f12-2cb0140fec0f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"bfaea07f-1e0a-4c30-a73b-d477479edcb8",,TRUE,1,0,1,,1,,,FALSE,0,,,
"a2fc897f-cd2a-434e-9c3d-5b418d837760",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d6c5d79a-ff41-4335-a4be-4dc71fbdcfad",,TRUE,1,0,1,,1,,,FALSE,0,,,
"04764cd0-a9e5-45c7-99e5-a18b2d071f7d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"88b07d83-70a5-43f9-9514-dd6c7144c1e5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"f257c6bf-3ca3-4a00-820d-9b051b25fa1c",,TRUE,1,0,1,,1,,,FALSE,0,,,
"e75bd000-397f-4efb-b3fd-2cb08abd6e16",,TRUE,1,0,1,,1,,,FALSE,0,,,
"3577ab12-87da-44ba-81a7-5213867201cf",,TRUE,1,0,1,,1,,,FALSE,0,,,
"96613296-76d5-4f54-941e-e1feff283a3e",,TRUE,1,0,1,,1,,,FALSE,0,,,
"60cc8818-5026-4a00-b6f4-f25fea79f3a3",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b80ba521-a3b6-4f21-af55-021237dac075",,TRUE,1,0,1,,1,,,FALSE,0,,,
"b9df3905-cf7a-4f60-bafd-ef08a53b17f6",,TRUE,1,0,1,,1,,,FALSE,0,,,
"d6ee8f1a-fe94-47f5-a44a-29a10dc5fbee",,TRUE,1,0,1,,1,,,FALSE,0,,,
"0227940a-a1e3-4381-8316-9154325df56f",,TRUE,1,0,1,,1,,,FALSE,0,,,
"fb020094-9278-4dfe-bd9d-d9d44a0d211d",,TRUE,1,0,1,,1,,,FALSE,0,,,
"db9ed511-f921-4e3e-88d5-aa604fb727b5",,TRUE,1,0,1,,1,,,FALSE,0,,,
"34864153-fc36-4132-a385-232dffe5792c",,TRUE,1,0,1,,1,,,FALSE,0,,,
